name,proc_id,njss_url,address,open_count,total_count,result_count
森林研究・整備機構 森林整備センター 九州整備局 宮崎水源林整備事務所,2459,https://www2.njss.info/organizations/proc/2459,宮崎県,0,0,0
森林研究・整備機構 森林整備センター 九州整備局 鹿児島水源林整備事務所,2460,https://www2.njss.info/organizations/proc/2460,鹿児島県,0,0,0
農林水産消費安全技術センター(FAMIC) 横浜事務所,2461,https://www2.njss.info/organizations/proc/2461,神奈川県,0,0,0
農林水産消費安全技術センター(FAMIC) 札幌センター,2462,https://www2.njss.info/organizations/proc/2462,北海道,0,0,0
農林水産消費安全技術センター(FAMIC) 仙台センター,2463,https://www2.njss.info/organizations/proc/2463,宮城県,0,0,0
農林水産消費安全技術センター(FAMIC) 名古屋センター,2464,https://www2.njss.info/organizations/proc/2464,愛知県,0,0,0
農林水産消費安全技術センター(FAMIC) 神戸センター,2465,https://www2.njss.info/organizations/proc/2465,兵庫県,0,0,0
農林水産消費安全技術センター(FAMIC) 福岡センター,2466,https://www2.njss.info/organizations/proc/2466,福岡県,0,0,0
農業・食品産業技術総合研究機構(NARO) 【［閉鎖］種苗管理センター(NCSS)】 【［閉鎖］十勝農場】,2467,https://www2.njss.info/organizations/proc/2467,北海道,0,0,0
農業・食品産業技術総合研究機構(NARO) 【［閉鎖］種苗管理センター(NCSS)】 【［閉鎖］上北農場】,2468,https://www2.njss.info/organizations/proc/2468,青森県,0,0,0
農業・食品産業技術総合研究機構(NARO) 【［閉鎖］種苗管理センター(NCSS)】 【［閉鎖］嬬恋農場】,2469,https://www2.njss.info/organizations/proc/2469,群馬県,0,0,0
農業・食品産業技術総合研究機構(NARO) 【［閉鎖］種苗管理センター(NCSS)】 【［閉鎖］八岳農場】,2470,https://www2.njss.info/organizations/proc/2470,長野県,0,0,0
農業・食品産業技術総合研究機構(NARO) 【［閉鎖］種苗管理センター(NCSS)】 【［閉鎖］西日本農場】,2471,https://www2.njss.info/organizations/proc/2471,岡山県,0,0,0
農業・食品産業技術総合研究機構(NARO) 【［閉鎖］種苗管理センター(NCSS)】 【［閉鎖］雲仙農場】,2472,https://www2.njss.info/organizations/proc/2472,長崎県,0,0,0
農業・食品産業技術総合研究機構(NARO) 【［閉鎖］種苗管理センター(NCSS)】 【［閉鎖］鹿児島農場】,2473,https://www2.njss.info/organizations/proc/2473,鹿児島県,0,0,0
農業・食品産業技術総合研究機構(NARO) 【［閉鎖］種苗管理センター(NCSS)】 【［閉鎖］沖縄農場】,2474,https://www2.njss.info/organizations/proc/2474,沖縄県,0,0,0
農業・食品産業技術総合研究機構(NARO) 【［閉鎖］農業生物資源研究所(NIAS)】 【［閉鎖］北杜地区】,2475,https://www2.njss.info/organizations/proc/2475,山梨県,0,0,0
国際農林水産業研究センター(JIRCAS) 熱帯・島嶼研究拠点,2476,https://www2.njss.info/organizations/proc/2476,沖縄県,0,0,0
水産研究・教育機構 【［閉鎖］水産総合研究センター 西海区水産研究所石垣支所】,2477,https://www2.njss.info/organizations/proc/2477,沖縄県,0,0,0
駐留軍等労働者労務管理機構(LMO) 本部横浜事務所,2478,https://www2.njss.info/organizations/proc/2478,神奈川県,0,0,0
駐留軍等労働者労務管理機構(LMO) 三沢支部,2479,https://www2.njss.info/organizations/proc/2479,青森県,0,0,0
駐留軍等労働者労務管理機構(LMO) 横田支部,2480,https://www2.njss.info/organizations/proc/2480,東京都,0,0,0
駐留軍等労働者労務管理機構(LMO) 横須賀支部,2481,https://www2.njss.info/organizations/proc/2481,神奈川県,0,0,0
駐留軍等労働者労務管理機構(LMO) 座間支部,2482,https://www2.njss.info/organizations/proc/2482,神奈川県,0,0,0
駐留軍等労働者労務管理機構(LMO) 岩国支部,2483,https://www2.njss.info/organizations/proc/2483,山口県,0,0,0
駐留軍等労働者労務管理機構(LMO) 佐世保支部,2484,https://www2.njss.info/organizations/proc/2484,長崎県,0,0,0
駐留軍等労働者労務管理機構(LMO) 沖縄支部,2485,https://www2.njss.info/organizations/proc/2485,沖縄県,0,0,0
量子科学技術研究開発機構(QST) 放射線医学総合研究所 那珂湊支所,2486,https://www2.njss.info/organizations/proc/2486,茨城県,0,0,0
教職員支援機構(NITS) 教員研修センター 東京事務所,2487,https://www2.njss.info/organizations/proc/2487,東京都,0,0,0
宇宙航空研究開発機構(JAXA) 調布航空宇宙センター,2488,https://www2.njss.info/organizations/proc/2488,東京都,0,0,0
宇宙航空研究開発機構(JAXA) 相模原キャンパス,2490,https://www2.njss.info/organizations/proc/2490,神奈川県,0,0,0
国立高等専門学校機構 香川高等専門学校,4202,https://www2.njss.info/organizations/proc/4202,香川県,0,574,454
高齢・障害・求職者雇用支援機構 静岡支部 東海職業能力開発大学校附属浜松職業能力開発短期大学校,4413,https://www2.njss.info/organizations/proc/4413,静岡県,0,237,47
高齢・障害・求職者雇用支援機構 近畿職業能力開発大学校,4434,https://www2.njss.info/organizations/proc/4434,大阪府,0,672,179
都市再生機構(UR) 東日本賃貸住宅本部 東日本公園事務所,4518,https://www2.njss.info/organizations/proc/4518,東京都,0,34,23
都市再生機構(UR) 東日本賃貸住宅本部 東京東住宅管理センター,4519,https://www2.njss.info/organizations/proc/4519,東京都,0,112,42
都市再生機構(UR) 東日本賃貸住宅本部 北多摩住宅管理センター,4520,https://www2.njss.info/organizations/proc/4520,東京都,0,118,67
都市再生機構(UR) 東日本賃貸住宅本部 東京北住宅管理センター,4521,https://www2.njss.info/organizations/proc/4521,東京都,0,97,38
都市再生機構(UR) 東日本賃貸住宅本部 南多摩住宅管理センター,4522,https://www2.njss.info/organizations/proc/4522,東京都,0,103,62
都市再生機構(UR) 東日本賃貸住宅本部 東京南住宅管理センター,4523,https://www2.njss.info/organizations/proc/4523,東京都,0,112,46
都市再生機構(UR) 東日本賃貸住宅本部 城北住宅管理センター,4524,https://www2.njss.info/organizations/proc/4524,東京都,0,65,26
都市再生機構(UR) 東日本賃貸住宅本部 北海道住宅管理センター,4525,https://www2.njss.info/organizations/proc/4525,北海道,0,63,17
都市再生機構(UR) 東日本賃貸住宅本部 赤羽台団地再生業務事務所,4526,https://www2.njss.info/organizations/proc/4526,東京都,0,0,0
都市再生機構(UR) 東日本賃貸住宅本部 東京団地再生業務事務所,4527,https://www2.njss.info/organizations/proc/4527,東京都,0,0,0
都市再生機構(UR) 東日本賃貸住宅本部 武蔵野団地再生業務事務所,4528,https://www2.njss.info/organizations/proc/4528,東京都,0,2,0
都市再生機構(UR) 東日本賃貸住宅本部 多摩団地再生業務事務所,4529,https://www2.njss.info/organizations/proc/4529,東京都,0,0,0
都市再生機構(UR) 東日本賃貸住宅本部 東日本工事事務所,4530,https://www2.njss.info/organizations/proc/4530,東京都,0,0,0
都市再生機構(UR) 東日本都市再生本部 北海道再開発事務所,4532,https://www2.njss.info/organizations/proc/4532,東京都,0,0,0
都市再生機構(UR) 東日本都市再生本部 仙台都市再生事務所,4533,https://www2.njss.info/organizations/proc/4533,宮城県,0,50,7
都市再生機構(UR) 東日本都市再生本部 勝田駅東口再開発事務所,4534,https://www2.njss.info/organizations/proc/4534,茨城県,0,17,5
都市再生機構(UR) 東日本都市再生本部 武蔵浦和再開発事務所,4535,https://www2.njss.info/organizations/proc/4535,埼玉県,0,16,3
都市再生機構(UR) 東日本都市再生本部 狭山再開発事務所,4536,https://www2.njss.info/organizations/proc/4536,埼玉県,0,3,0
都市再生機構(UR) 東日本都市再生本部 湊都市再生事務所,4537,https://www2.njss.info/organizations/proc/4537,東京都,0,15,3
都市再生機構(UR) 東日本都市再生本部 晴海・勝どき都市再生事務所,4538,https://www2.njss.info/organizations/proc/4538,東京都,0,15,1
都市再生機構(UR) 東日本都市再生本部 四谷駅前再開発事務所,4539,https://www2.njss.info/organizations/proc/4539,東京都,0,4,1
都市再生機構(UR) 東日本都市再生本部 墨田市街地整備事務所,4540,https://www2.njss.info/organizations/proc/4540,東京都,0,9,2
都市再生機構(UR) 東日本都市再生本部 三鷹再開発事務所,4541,https://www2.njss.info/organizations/proc/4541,東京都,0,13,0
都市再生機構(UR) 東日本都市再生本部 武蔵小金井駅南口再開発事務所,4542,https://www2.njss.info/organizations/proc/4542,東京都,0,9,3
都市再生機構(UR) 東日本都市再生本部 柏崎都市再生事務所,4543,https://www2.njss.info/organizations/proc/4543,新潟県,0,7,1
都市再生機構(UR) 東日本都市再生本部 静岡東部都市再生事務所,4544,https://www2.njss.info/organizations/proc/4544,静岡県,0,12,2
都市再生機構(UR) 【［閉鎖］首都圏ニュータウン本部】,4545,https://www2.njss.info/organizations/proc/4545,東京都,0,3620,2239
都市再生機構(UR) 【［閉鎖］首都圏ニュータウン本部】 【［閉鎖］千葉常磐開発事務所】,4546,https://www2.njss.info/organizations/proc/4546,千葉県,0,70,20
都市再生機構(UR) 【［閉鎖］首都圏ニュータウン本部】 【［閉鎖］千葉中部開発事務所】,4547,https://www2.njss.info/organizations/proc/4547,千葉県,0,21,5
都市再生機構(UR) 【［閉鎖］首都圏ニュータウン本部】 【［閉鎖］千葉東部開発事務所】,4548,https://www2.njss.info/organizations/proc/4548,千葉県,0,31,10
都市再生機構(UR) 【［閉鎖］首都圏ニュータウン本部】 【［閉鎖］木更津開発事務所】,4549,https://www2.njss.info/organizations/proc/4549,千葉県,0,33,14
都市再生機構(UR) 【［閉鎖］首都圏ニュータウン本部】 【［閉鎖］神奈川中部開発事務所】,4550,https://www2.njss.info/organizations/proc/4550,神奈川県,0,31,14
都市再生機構(UR) 【［閉鎖］首都圏ニュータウン本部】 【［閉鎖］埼玉中央開発事務所】,4551,https://www2.njss.info/organizations/proc/4551,埼玉県,0,60,21
都市再生機構(UR) 【［閉鎖］首都圏ニュータウン本部】 【［閉鎖］埼玉常磐開発事務所】,4552,https://www2.njss.info/organizations/proc/4552,埼玉県,0,40,12
都市再生機構(UR) 【［閉鎖］首都圏ニュータウン本部】 【［閉鎖］埼玉西部開発事務所】,4553,https://www2.njss.info/organizations/proc/4553,埼玉県,0,34,10
都市再生機構(UR) 【［閉鎖］首都圏ニュータウン本部】 【［閉鎖］埼玉東部開発事務所】,4554,https://www2.njss.info/organizations/proc/4554,埼玉県,0,42,14
都市再生機構(UR) 【［閉鎖］首都圏ニュータウン本部】 【［閉鎖］栃木開発事務所】,4555,https://www2.njss.info/organizations/proc/4555,栃木県,0,24,7
都市再生機構(UR) 【［閉鎖］首都圏ニュータウン本部】 【［閉鎖］大宮西部開発事務所】,4556,https://www2.njss.info/organizations/proc/4556,埼玉県,0,28,5
都市再生機構(UR) 【［閉鎖］首都圏ニュータウン本部】 【［閉鎖］千葉業務部】,4557,https://www2.njss.info/organizations/proc/4557,千葉県,0,67,55
都市再生機構(UR) 【［閉鎖］首都圏ニュータウン本部】 【［閉鎖］茨城事業部】,4558,https://www2.njss.info/organizations/proc/4558,茨城県,0,157,133
都市再生機構(UR) 【［閉鎖］首都圏ニュータウン本部】 【［閉鎖］つくば開発事務所】,4559,https://www2.njss.info/organizations/proc/4559,茨城県,0,0,0
都市再生機構(UR) 【［閉鎖］首都圏ニュータウン本部】 【［閉鎖］つくば開発事務所】 【［閉鎖］葛城事務所】,4560,https://www2.njss.info/organizations/proc/4560,茨城県,0,0,0
都市再生機構(UR) 【［閉鎖］首都圏ニュータウン本部】 【［閉鎖］ゆめみ野開発事務所】,4561,https://www2.njss.info/organizations/proc/4561,茨城県,0,0,0
都市再生機構(UR) 【［閉鎖］首都圏ニュータウン本部】 【［閉鎖］中根・金田台開発事務所】,4562,https://www2.njss.info/organizations/proc/4562,茨城県,0,0,0
都市再生機構(UR) 【［閉鎖］集合住宅歴史館】,4563,https://www2.njss.info/organizations/proc/4563,東京都,0,0,0
理化学研究所 計算科学研究センター,4694,https://www2.njss.info/organizations/proc/4694,兵庫県,0,1535,1389
高齢・障害・求職者雇用支援機構 関東職業能力開発大学校,4937,https://www2.njss.info/organizations/proc/4937,栃木県,0,328,5
水資源機構 中部支社 揖斐川・長良川総合管理所 木曽川水系連絡導水路建設所,4983,https://www2.njss.info/organizations/proc/4983,岐阜県,0,45,0
都市再生機構(UR) 西日本支社 【［閉鎖］関西文化学術研究都市事業本部】,5056,https://www2.njss.info/organizations/proc/5056,京都府,0,78,35
都市再生機構(UR) 【［閉鎖］宮城震災復興支援本部】,5059,https://www2.njss.info/organizations/proc/5059,宮城県,0,1239,1039
都市再生機構(UR) 【［閉鎖］岩手震災復興支援本部】,5060,https://www2.njss.info/organizations/proc/5060,岩手県,0,1029,932
高齢・障害・求職者雇用支援機構 職業能力開発総合大学校,5065,https://www2.njss.info/organizations/proc/5065,東京都,0,547,302
都市再生機構(UR) 中部支社 北勢・尾張都市再生事務所,5068,https://www2.njss.info/organizations/proc/5068,三重県,0,0,0
都市再生機構(UR) 中部支社 名古屋住宅管理センター,5069,https://www2.njss.info/organizations/proc/5069,愛知県,0,0,0
都市再生機構(UR) 中部支社 大曽根住宅管理センター,5070,https://www2.njss.info/organizations/proc/5070,愛知県,0,0,0
都市再生機構(UR) 中部支社 名古屋団地再生業務事務所,5071,https://www2.njss.info/organizations/proc/5071,愛知県,0,0,0
都市再生機構(UR) 中部支社 名古屋工事事務所,5072,https://www2.njss.info/organizations/proc/5072,愛知県,0,0,0
都市再生機構(UR) 中部支社 中部公園事務所,5073,https://www2.njss.info/organizations/proc/5073,愛知県,0,0,0
都市再生機構(UR) 西日本支社 募集販売センター,5074,https://www2.njss.info/organizations/proc/5074,大阪府,0,0,0
都市再生機構(UR) 西日本支社 うめきた都市再生事務所,5075,https://www2.njss.info/organizations/proc/5075,大阪府,0,0,0
都市再生機構(UR) 西日本支社 広島都市再生事務所,5076,https://www2.njss.info/organizations/proc/5076,広島県,0,0,0
都市再生機構(UR) 西日本支社 北大阪都市再生事務所,5077,https://www2.njss.info/organizations/proc/5077,大阪府,0,0,0
都市再生機構(UR) 西日本支社 彩都開発事務所,5078,https://www2.njss.info/organizations/proc/5078,大阪府,0,0,0
都市再生機構(UR) 西日本支社 和泉開発事務所,5079,https://www2.njss.info/organizations/proc/5079,大阪府,0,0,0
都市再生機構(UR) 西日本支社 神戸西開発事務所,5080,https://www2.njss.info/organizations/proc/5080,兵庫県,0,0,0
都市再生機構(UR) 西日本支社 名塩分室,5081,https://www2.njss.info/organizations/proc/5081,兵庫県,0,0,0
都市再生機構(UR) 西日本支社 千里エリア経営センター,5082,https://www2.njss.info/organizations/proc/5082,大阪府,0,0,0
都市再生機構(UR) 西日本支社 大阪住宅管理センター,5083,https://www2.njss.info/organizations/proc/5083,大阪府,0,0,0
都市再生機構(UR) 西日本支社 泉北住宅管理センター,5084,https://www2.njss.info/organizations/proc/5084,大阪府,0,0,0
都市再生機構(UR) 西日本支社 兵庫住宅管理センター,5085,https://www2.njss.info/organizations/proc/5085,兵庫県,0,0,0
都市再生機構(UR) 西日本支社 京都住宅管理センター,5086,https://www2.njss.info/organizations/proc/5086,京都府,0,0,0
都市再生機構(UR) 西日本支社 奈良住宅管理センター,5087,https://www2.njss.info/organizations/proc/5087,奈良県,0,0,0
都市再生機構(UR) 西日本支社 阪神住宅管理センター,5088,https://www2.njss.info/organizations/proc/5088,兵庫県,0,0,0
都市再生機構(UR) 九州支社 九州公園事務所,5089,https://www2.njss.info/organizations/proc/5089,福岡県,0,0,0
都市再生機構(UR) 九州支社 城野都市再生事務所,5090,https://www2.njss.info/organizations/proc/5090,福岡県,0,0,0
都市再生機構(UR) 九州支社 福岡東部開発事務所,5091,https://www2.njss.info/organizations/proc/5091,福岡県,0,0,0
都市再生機構(UR) 九州支社 沖縄都市再生事務所,5092,https://www2.njss.info/organizations/proc/5092,沖縄県,0,0,0
都市再生機構(UR) 九州支社 福岡団地再生業務事務所,5093,https://www2.njss.info/organizations/proc/5093,福岡県,0,0,0
都市再生機構(UR) 九州支社 福岡住宅管理センター,5094,https://www2.njss.info/organizations/proc/5094,福岡県,0,0,0
都市再生機構(UR) 九州支社 北九州住宅管理センター,5095,https://www2.njss.info/organizations/proc/5095,福岡県,0,0,0
都市再生機構(UR) 九州支社 UR福岡営業センター,5096,https://www2.njss.info/organizations/proc/5096,福岡県,0,0,0
都市再生機構(UR) 九州支社 北九州募集センター,5097,https://www2.njss.info/organizations/proc/5097,福岡県,0,0,0
都市再生機構(UR) 九州支社 黒崎募集センター,5098,https://www2.njss.info/organizations/proc/5098,福岡県,0,0,0
都市再生機構(UR) 長岡営業所,5099,https://www2.njss.info/organizations/proc/5099,新潟県,0,0,0
都市再生機構(UR) いわき営業所,5100,https://www2.njss.info/organizations/proc/5100,福島県,0,0,0
都市再生機構(UR) 岩手都市開発事務所,5101,https://www2.njss.info/organizations/proc/5101,岩手県,0,0,0
都市再生機構(UR) 浜北都市開発事務所,5102,https://www2.njss.info/organizations/proc/5102,静岡県,0,0,0
都市再生機構(UR) 山形都市開発事務所,5103,https://www2.njss.info/organizations/proc/5103,山形県,0,0,0
都市再生機構(UR) 今治都市開発事務所,5104,https://www2.njss.info/organizations/proc/5104,愛媛県,0,0,0
都市再生機構(UR) 本庄都市開発事務所,5105,https://www2.njss.info/organizations/proc/5105,埼玉県,0,0,0
都市再生機構(UR) 八戸営業所,5106,https://www2.njss.info/organizations/proc/5106,青森県,0,0,0
都市再生機構(UR) 東日本賃貸住宅本部 千葉地域 千葉住宅管理センター,5107,https://www2.njss.info/organizations/proc/5107,千葉県,0,0,0
都市再生機構(UR) 東日本賃貸住宅本部 千葉地域 千葉西住宅管理センター,5108,https://www2.njss.info/organizations/proc/5108,千葉県,0,0,0
都市再生機構(UR) 東日本賃貸住宅本部 千葉地域 松戸住宅管理センター,5109,https://www2.njss.info/organizations/proc/5109,千葉県,0,0,0
都市再生機構(UR) 東日本賃貸住宅本部 千葉地域 松戸住宅管理センター茨城分室,5110,https://www2.njss.info/organizations/proc/5110,茨城県,0,0,0
都市再生機構(UR) 東日本賃貸住宅本部 埼玉地域 東武動物公園駅前都市再生事務所,5111,https://www2.njss.info/organizations/proc/5111,埼玉県,0,0,0
都市再生機構(UR) 東日本賃貸住宅本部 埼玉地域 東埼玉住宅管理センター,5112,https://www2.njss.info/organizations/proc/5112,埼玉県,0,0,0
都市再生機構(UR) 東日本賃貸住宅本部 埼玉地域 浦和住宅管理センター,5113,https://www2.njss.info/organizations/proc/5113,埼玉県,0,0,0
都市再生機構(UR) 東日本賃貸住宅本部 埼玉地域 西埼玉住宅管理センター,5114,https://www2.njss.info/organizations/proc/5114,埼玉県,0,0,0
都市再生機構(UR) 東日本賃貸住宅本部 埼玉地域 埼玉団地再生業務事務所 草加松原分室,5115,https://www2.njss.info/organizations/proc/5115,埼玉県,0,0,0
都市再生機構(UR) 東日本賃貸住宅本部 神奈川地域 殿町基盤整備現地事務所,5116,https://www2.njss.info/organizations/proc/5116,神奈川県,0,0,0
都市再生機構(UR) 東日本賃貸住宅本部 神奈川地域 横浜住宅管理センター,5117,https://www2.njss.info/organizations/proc/5117,神奈川県,0,0,0
都市再生機構(UR) 東日本賃貸住宅本部 神奈川地域 神奈川西住宅管理センター,5118,https://www2.njss.info/organizations/proc/5118,神奈川県,0,0,0
都市再生機構(UR) 東日本賃貸住宅本部 神奈川地域 横浜南住宅管理センター,5119,https://www2.njss.info/organizations/proc/5119,神奈川県,0,0,0
都市再生機構(UR) 東日本賃貸住宅本部 神奈川地域 神奈川工事事務所,5120,https://www2.njss.info/organizations/proc/5120,神奈川県,0,0,0
都市再生機構(UR) 東日本賃貸住宅本部 神奈川地域 神奈川団地再生業務事務所,5121,https://www2.njss.info/organizations/proc/5121,神奈川県,0,0,0
住宅金融支援機構(JHF) 北関東支店,5140,https://www2.njss.info/organizations/proc/5140,群馬県,0,0,0
国立病院機構 中国四国グループ 岡山医療センター 岡山市立金川病院,5177,https://www2.njss.info/organizations/proc/5177,岡山県,0,24,0
高齢・障害・求職者雇用支援機構 北海道支部 北海道職業能力開発促進センター旭川訓練センター,5766,https://www2.njss.info/organizations/proc/5766,北海道,0,26,15
高齢・障害・求職者雇用支援機構 北海道支部 北海道職業能力開発促進センター釧路訓練センター,5767,https://www2.njss.info/organizations/proc/5767,北海道,0,16,13
高齢・障害・求職者雇用支援機構 北海道支部 北海道職業能力開発促進センター函館訓練センター,5769,https://www2.njss.info/organizations/proc/5769,北海道,0,21,17
高齢・障害・求職者雇用支援機構 岩手支部,5793,https://www2.njss.info/organizations/proc/5793,岩手県,0,434,200
高齢・障害・求職者雇用支援機構 山形支部,5795,https://www2.njss.info/organizations/proc/5795,山形県,0,418,155
高齢・障害・求職者雇用支援機構 福島支部 福島職業能力開発促進センターいわき訓練センター,5797,https://www2.njss.info/organizations/proc/5797,福島県,0,33,10
高齢・障害・求職者雇用支援機構 福島支部 福島職業能力開発促進センター会津訓練センター,5798,https://www2.njss.info/organizations/proc/5798,福島県,0,21,10
高齢・障害・求職者雇用支援機構 千葉支部 千葉職業能力開発促進センター君津訓練センター,5803,https://www2.njss.info/organizations/proc/5803,千葉県,0,64,28
高齢・障害・求職者雇用支援機構 千葉支部 千葉職業能力開発促進センター高度訓練センター,5804,https://www2.njss.info/organizations/proc/5804,千葉県,0,87,56
高齢・障害・求職者雇用支援機構 神奈川支部,5805,https://www2.njss.info/organizations/proc/5805,神奈川県,0,817,328
高齢・障害・求職者雇用支援機構 長野支部 長野職業能力開発促進センター松本訓練センター,5811,https://www2.njss.info/organizations/proc/5811,長野県,0,23,5
高齢・障害・求職者雇用支援機構 愛知支部 中部職業能力開発促進センター名古屋港湾労働分所,5813,https://www2.njss.info/organizations/proc/5813,愛知県,0,10,0
高齢・障害・求職者雇用支援機構 三重支部 三重職業能力開発促進センター伊勢訓練センター,5814,https://www2.njss.info/organizations/proc/5814,三重県,0,24,3
高齢・障害・求職者雇用支援機構 大阪支部 関西職業能力開発促進センター大阪港湾労働分所,5851,https://www2.njss.info/organizations/proc/5851,大阪府,0,1,0
高齢・障害・求職者雇用支援機構 兵庫支部 兵庫職業能力開発促進センター加古川訓練センター,5853,https://www2.njss.info/organizations/proc/5853,兵庫県,0,28,9
高齢・障害・求職者雇用支援機構 鳥取支部 鳥取職業能力開発促進センター米子訓練センター,5857,https://www2.njss.info/organizations/proc/5857,鳥取県,0,47,22
高齢・障害・求職者雇用支援機構 島根支部,5858,https://www2.njss.info/organizations/proc/5858,島根県,0,574,306
高齢・障害・求職者雇用支援機構 徳島支部,5862,https://www2.njss.info/organizations/proc/5862,徳島県,0,200,103
高齢・障害・求職者雇用支援機構 愛媛支部,5864,https://www2.njss.info/organizations/proc/5864,愛媛県,0,387,140
高齢・障害・求職者雇用支援機構 福岡支部 福岡職業能力開発促進センター飯塚訓練センター,5867,https://www2.njss.info/organizations/proc/5867,福岡県,0,7,1
高齢・障害・求職者雇用支援機構 佐賀支部,5868,https://www2.njss.info/organizations/proc/5868,佐賀県,0,348,74
高齢・障害・求職者雇用支援機構 長崎支部 長崎職業能力開発促進センター佐世保訓練センター,5869,https://www2.njss.info/organizations/proc/5869,長崎県,0,14,10
高齢・障害・求職者雇用支援機構 熊本支部 熊本職業能力開発促進センター荒尾訓練センター,5871,https://www2.njss.info/organizations/proc/5871,熊本県,0,33,14
高齢・障害・求職者雇用支援機構 宮崎支部 宮崎職業能力開発促進センター延岡訓練センター,5873,https://www2.njss.info/organizations/proc/5873,宮崎県,0,43,19
森林研究・整備機構 森林保険センター,6108,https://www2.njss.info/organizations/proc/6108,神奈川県,0,161,146
国立美術館 国立国際美術館,6294,https://www2.njss.info/organizations/proc/6294,大阪府,0,180,26
地域医療機能推進機構(JCHO) 北海道東北地区事務所,7136,https://www2.njss.info/organizations/proc/7136,東京都,0,0,0
地域医療機能推進機構(JCHO) 関東地区事務所,7137,https://www2.njss.info/organizations/proc/7137,東京都,0,589,0
地域医療機能推進機構(JCHO) 東海北陸地区事務所,7138,https://www2.njss.info/organizations/proc/7138,愛知県,0,0,0
地域医療機能推進機構(JCHO) 近畿四国地区事務所,7139,https://www2.njss.info/organizations/proc/7139,大阪府,0,1,1
地域医療機能推進機構(JCHO) 九州地区事務所,7140,https://www2.njss.info/organizations/proc/7140,福岡県,0,59,54
地域医療機能推進機構(JCHO) 星ヶ丘医療センター,7146,https://www2.njss.info/organizations/proc/7146,大阪府,0,883,779
地域医療機能推進機構(JCHO) 神戸中央病院,7147,https://www2.njss.info/organizations/proc/7147,兵庫県,0,733,668
地域医療機能推進機構(JCHO) 船橋中央病院,7163,https://www2.njss.info/organizations/proc/7163,千葉県,0,894,741
地域医療機能推進機構(JCHO) りつりん病院,7190,https://www2.njss.info/organizations/proc/7190,香川県,0,400,322
地域医療機能推進機構(JCHO) 宇和島病院,7191,https://www2.njss.info/organizations/proc/7191,愛媛県,0,428,380
地域医療機能推進機構(JCHO) 福岡ゆたか中央病院,7197,https://www2.njss.info/organizations/proc/7197,福岡県,0,452,401
地域医療機能推進機構(JCHO) 松浦中央病院,7199,https://www2.njss.info/organizations/proc/7199,長崎県,0,221,160
地域医療機能推進機構(JCHO) 宮崎江南病院,7205,https://www2.njss.info/organizations/proc/7205,宮崎県,0,371,292
大学改革支援・学位授与機構,7585,https://www2.njss.info/organizations/proc/7585,東京都,0,401,316
国際観光振興機構〈日本政府観光局〉(JNTO) バンコク事務所,7716,https://www2.njss.info/organizations/proc/7716,東京都,0,24,2
水資源機構 筑後川局 筑後川下流総合管理所 福岡導水管理所,7862,https://www2.njss.info/organizations/proc/7862,福岡県,0,151,11
国立重度知的障害者総合施設のぞみの園,7972,https://www2.njss.info/organizations/proc/7972,群馬県,0,91,59
奄美群島振興開発基金,7974,https://www2.njss.info/organizations/proc/7974,鹿児島県,0,8,2
海上・港湾・航空技術研究所,7976,https://www2.njss.info/organizations/proc/7976,東京都,0,0,0
労働者健康安全機構 アスベスト疾患研究・研修センター,9138,https://www2.njss.info/organizations/proc/9138,岡山県,0,3,3
水資源機構 筑後川局 筑後川上流総合管理所 朝倉ダム総合事業所,9140,https://www2.njss.info/organizations/proc/9140,福岡県,0,120,36
国立文化財機構(NICH) アジア太平洋無形文化遺産研究センター,9194,https://www2.njss.info/organizations/proc/9194,大阪府,0,1,0
国立高等専門学校機構 東京都立産業技術高等専門学校,9204,https://www2.njss.info/organizations/proc/9204,東京都,0,0,0
国立高等専門学校機構 大阪公立大学工業高等専門学校,9226,https://www2.njss.info/organizations/proc/9226,大阪府,0,0,0
国立美術館 国立工芸館,9231,https://www2.njss.info/organizations/proc/9231,石川県,0,24,13
国立文化財機構(NICH) 皇居三の丸尚蔵館,9235,https://www2.njss.info/organizations/proc/9235,東京都,0,13,5
国立高等専門学校機構 阿南工業高等専門学校,9237,https://www2.njss.info/organizations/proc/9237,徳島県,0,20,15
国立高等専門学校機構 旭川工業高等専門学校,9238,https://www2.njss.info/organizations/proc/9238,北海道,0,18,4
国立高等専門学校機構 沼津工業高等専門学校,9241,https://www2.njss.info/organizations/proc/9241,静岡県,0,18,1
森林研究・整備機構,9285,https://www2.njss.info/organizations/proc/9285,茨城県,0,0,0
労働者健康安全機構 東北労災看護専門学校,9586,https://www2.njss.info/organizations/proc/9586,宮城県,0,1,0
男女共同参画機構(JGEPA),9792,https://www2.njss.info/organizations/proc/9792,埼玉県,0,0,0
国立高等専門学校機構 東京工業高等専門学校,9797,https://www2.njss.info/organizations/proc/9797,東京都,0,7,5
水資源機構 筑後川局 筑後川下流総合管理所,7860,https://www2.njss.info/organizations/proc/7860,福岡県,6,103,60
